match_id,MAX(points.SetWinner),MEAN(points.Rally),STD(points.Rally),SUM(points.P1Ace),SUM(points.P1BreakPoint),SUM(points.P1BreakPointMissed),SUM(points.P1BreakPointWon),SUM(points.P1DoubleFault),MEAN(points.P1FirstSrvIn),SUM(points.P1ForcedError),MAX(points.P1GamesWon),MAX(points.P1Momentum),SUM(points.P1NetPoint),SUM(points.P1NetPointWon),MAX(points.P1PointsWon),SUM(points.P1UnfErr),SUM(points.P1Winner),SUM(points.P2Ace),SUM(points.P2BreakPoint),SUM(points.P2BreakPointMissed),SUM(points.P2BreakPointWon),SUM(points.P2DoubleFault),MEAN(points.P2FirstSrvIn),SUM(points.P2ForcedError),MAX(points.P2GamesWon),MAX(points.P2Momentum),SUM(points.P2NetPoint),SUM(points.P2NetPointWon),MAX(points.P2PointsWon),SUM(points.P2UnfErr),SUM(points.P2Winner),P1_1st_serve_percentage,P1_2nd_serve_percentage,P2_1st_serve_percentage,P2_2nd_serve_percentage,Wimbledon,French_Open,US_Open,Aus_Open
2011-frenchopen-2123,2,3.7948717948717947,3.0450951690208408,0.0,0,0,0,1.0,0.2564102564102564,7.0,1.0,14,2,0,13.0,13.0,3.0,1.0,2,0,2,2.0,0.3076923076923077,3.0,6.0,46,0,0,25.0,7.0,5.0,0.5,0.0,0.8333333333333334,0.6,0,1,0,0
2011-usopen-1137,1,3.074074074074074,2.919368320482347,8.0,5,3,2,1.0,0.25925925925925924,8.0,6.0,64,2,2,30.0,11.0,13.0,0.0,0,0,0,4.0,0.2962962962962963,6.0,3.0,20,0,0,23.0,11.0,4.0,0.9285714285714286,0.5,0.6875,0.5833333333333334,0,0,1,0
2011-wimbledon-1133,1,3.5,3.5931111534704896,1.0,4,3,1,1.0,0.23529411764705882,14.0,6.0,73,10,7,39.0,3.0,5.0,1.0,0,0,0,1.0,0.23529411764705882,25.0,4.0,37,7,4,28.0,9.0,11.0,0.9375,0.6363636363636364,0.8125,0.4090909090909091,1,0,0,0
2011-ausopen-1402,1,3.5,2.8942914637131967,7.0,3,2,1,0.0,0.2727272727272727,7.0,6.0,77,17,14,34.0,19.0,22.0,1.0,1,1,0,0.0,0.3333333333333333,11.0,4.0,44,1,1,31.0,1.0,5.0,0.8333333333333334,0.5714285714285714,0.7727272727272727,0.45454545454545453,0,0,0,1
2011-frenchopen-1214,2,4.82051282051282,4.453930380854177,1.0,3,3,0,1.0,0.2692307692307692,18.0,4.0,45,5,4,35.0,11.0,11.0,3.0,6,5,1,0.0,0.3333333333333333,15.0,6.0,76,4,1,42.0,9.0,13.0,0.6190476190476191,0.5833333333333334,0.6923076923076923,0.5882352941176471,0,1,0,0
2011-usopen-2135,2,4.490196078431373,3.63523066129019,0.0,0,0,0,1.0,0.29411764705882354,6.0,2.0,13,0,0,20.0,10.0,1.0,3.0,3,1,2,1.0,0.21568627450980393,6.0,6.0,52,7,5,30.0,13.0,14.0,0.6,0.3333333333333333,0.8181818181818182,0.6153846153846154,0,0,1,0
2011-usopen-1128,1,4.39344262295082,3.6114571783173166,1.0,1,0,1,3.0,0.39344262295081966,8.0,6.0,53,14,12,33.0,9.0,11.0,1.0,4,4,0,0.0,0.22950819672131148,12.0,3.0,39,3,1,27.0,10.0,10.0,0.8333333333333334,0.5,0.7857142857142857,0.4444444444444444,0,0,1,0
2011-frenchopen-2503,1,4.146341463414634,3.562915823579597,0.0,6,4,2,1.0,0.3902439024390244,19.0,7.0,57,7,5,43.0,15.0,13.0,0.0,3,2,1,2.0,0.34146341463414637,18.0,5.0,36,6,3,38.0,12.0,4.0,0.6875,0.46153846153846156,0.6071428571428571,0.6,0,1,0,0
2011-wimbledon-2133,1,3.507936507936508,2.9395688507265483,2.0,3,2,1,2.0,0.25396825396825395,16.0,6.0,50,7,3,31.0,9.0,7.0,0.0,3,3,0,1.0,0.2698412698412698,15.0,4.0,39,13,4,31.0,9.0,6.0,0.8125,0.625,0.7058823529411765,0.8,1,0,0,0
2011-wimbledon-2314,2,3.245614035087719,2.5233247749347485,0.0,1,0,1,3.0,0.2807017543859649,11.0,4.0,41,8,5,25.0,10.0,8.0,1.0,3,1,2,1.0,0.2631578947368421,13.0,6.0,57,7,4,31.0,4.0,10.0,0.5,0.7272727272727273,0.7333333333333333,0.6,1,0,0,0
2011-usopen-1142,1,4.984615384615385,4.797435212213356,0.0,6,4,2,0.0,0.2153846153846154,13.0,6.0,57,5,3,37.0,5.0,6.0,2.0,2,1,1,2.0,0.38461538461538464,14.0,4.0,27,6,4,27.0,17.0,9.0,0.7857142857142857,0.7777777777777778,0.6,0.5,0,0,1,0
2011-usopen-1140,1,5.833333333333333,6.314274027722833,0.0,1,0,1,1.0,0.26666666666666666,5.0,6.0,50,8,8,33.0,14.0,11.0,2.0,0,0,0,2.0,0.25,8.0,3.0,23,7,3,26.0,14.0,7.0,0.75,0.6923076923076923,0.7333333333333333,0.5,0,0,1,0
2011-frenchopen-2213,1,3.703125,3.2692880031620106,1.0,5,3,2,2.0,0.390625,9.0,6.0,59,4,1,35.0,10.0,10.0,2.0,1,0,1,0.0,0.25,13.0,3.0,31,8,5,28.0,12.0,9.0,0.64,0.5454545454545454,0.625,0.2222222222222222,0,1,0,0
2011-ausopen-1304,2,4.571428571428571,3.4641016151377544,1.0,1,0,1,1.0,0.3469387755102041,8.0,2.0,19,10,4,17.0,13.0,7.0,2.0,4,1,3,1.0,0.1836734693877551,5.0,6.0,69,3,3,31.0,5.0,10.0,0.47058823529411764,0.2222222222222222,0.8888888888888888,0.5454545454545454,0,0,0,1
2011-wimbledon-1117,2,4.555555555555555,4.309695662399952,4.0,1,1,0,1.0,0.2698412698412698,17.0,4.0,54,7,5,31.0,6.0,12.0,0.0,3,2,1,0.0,0.30158730158730157,16.0,6.0,66,6,6,31.0,3.0,8.0,0.8235294117647058,0.6,0.7368421052631579,0.6,1,0,0,0
2011-usopen-2220,1,4.672131147540983,3.897526187534045,1.0,5,2,3,0.0,0.32786885245901637,9.0,6.0,63,8,5,32.0,10.0,14.0,1.0,4,3,1,2.0,0.26229508196721313,8.0,3.0,32,10,6,28.0,10.0,9.0,0.5,0.6363636363636364,0.625,0.36363636363636365,0,0,1,0
2011-frenchopen-1149,1,3.3541666666666665,2.884216648200836,2.0,1,0,1,0.0,0.3958333333333333,12.0,6.0,65,5,3,28.0,0.0,5.0,1.0,0,0,0,0.0,0.25,20.0,3.0,32,2,1,19.0,3.0,7.0,0.8947368421052632,0.5,0.75,0.5,0,1,0,0
2011-wimbledon-2501,2,4.2727272727272725,4.271940011139411,0.0,2,2,0,1.0,0.38636363636363635,12.0,1.0,10,1,0,15.0,6.0,2.0,2.0,3,0,3,0.0,0.29545454545454547,7.0,6.0,67,4,3,28.0,6.0,10.0,0.4117647058823529,0.5,0.8461538461538461,0.5,1,0,0,0
2011-frenchopen-1309,1,3.6744186046511627,4.518327388760865,1.0,2,0,2,0.0,0.32558139534883723,6.0,6.0,65,10,8,28.0,4.0,9.0,0.0,2,2,0,1.0,0.27906976744186046,8.0,1.0,16,10,6,14.0,11.0,4.0,0.8571428571428571,0.6,0.5833333333333334,0.2,0,1,0,0
2011-wimbledon-2220,2,4.052631578947368,4.2737615275053615,3.0,1,0,1,0.0,0.3508771929824561,15.0,3.0,27,3,1,24.0,8.0,9.0,1.0,5,2,3,3.0,0.21052631578947367,6.0,6.0,59,6,5,32.0,9.0,9.0,0.5,0.46153846153846156,0.8333333333333334,0.625,1,0,0,0
2011-usopen-1116,2,4.793103448275862,4.356598660023993,1.0,7,5,2,0.0,0.26436781609195403,18.0,6.0,38,19,12,41.0,15.0,7.0,2.0,5,3,2,2.0,0.27586206896551724,18.0,7.0,60,12,8,45.0,16.0,12.0,0.6086956521739131,0.5263157894736842,0.625,0.6666666666666666,0,0,1,0
2011-frenchopen-2111,2,2.869565217391304,2.324829223378439,1.0,1,1,0,1.0,0.2826086956521739,7.0,1.0,13,4,4,16.0,12.0,6.0,0.0,7,4,3,2.0,0.2391304347826087,2.0,6.0,56,8,7,29.0,8.0,10.0,0.5384615384615384,0.35714285714285715,0.8181818181818182,1.0,0,1,0,0
2011-usopen-1406,2,5.212765957446808,4.745415042153233,2.0,0,0,0,2.0,0.2978723404255319,10.0,2.0,15,10,7,17.0,16.0,8.0,1.0,4,2,2,0.0,0.1702127659574468,5.0,6.0,55,4,4,29.0,4.0,3.0,0.6428571428571429,0.4,0.875,0.75,0,0,1,0
2011-wimbledon-2309,1,3.898550724637681,3.8583177053959057,0.0,10,7,3,4.0,0.21739130434782608,13.0,6.0,46,11,6,37.0,13.0,6.0,0.0,2,0,2,7.0,0.3188405797101449,17.0,3.0,20,3,2,31.0,14.0,5.0,0.6666666666666666,0.5454545454545454,0.45454545454545453,0.7777777777777778,1,0,0,0
2011-ausopen-1316,2,4.338709677419355,3.430545281835599,2.0,2,1,1,1.0,0.27419354838709675,8.0,3.0,33,10,5,26.0,13.0,6.0,2.0,4,2,2,0.0,0.41935483870967744,9.0,6.0,59,18,11,35.0,11.0,14.0,0.5294117647058824,0.375,0.5769230769230769,0.6666666666666666,0,0,0,1
2011-ausopen-1230,1,4.418181818181818,3.5522080201167574,1.0,4,1,3,3.0,0.36363636363636365,7.0,6.0,59,9,5,32.0,7.0,11.0,1.0,2,0,2,1.0,0.3090909090909091,8.0,3.0,25,13,8,22.0,13.0,8.0,0.65,0.6666666666666666,0.5294117647058824,0.14285714285714285,0,0,0,1
2011-usopen-2133,2,3.263157894736842,2.954299162006756,2.0,12,9,3,2.0,0.18947368421052632,12.0,6.0,24,5,5,45.0,32.0,10.0,0.0,5,2,3,6.0,0.35789473684210527,13.0,7.0,36,4,3,49.0,22.0,5.0,0.5,0.42857142857142855,0.5882352941176471,0.46153846153846156,0,0,1,0
2011-wimbledon-1407,1,3.9545454545454546,4.051726852375161,3.0,6,4,2,0.0,0.3409090909090909,6.0,6.0,74,3,2,28.0,2.0,13.0,3.0,0,0,0,2.0,0.29545454545454547,8.0,1.0,23,3,2,15.0,7.0,7.0,0.6666666666666666,1.0,0.6153846153846154,0.2857142857142857,1,0,0,0
2011-usopen-1218,2,3.723076923076923,4.067814571070734,1.0,2,2,0,2.0,0.23076923076923078,10.0,4.0,57,7,3,31.0,5.0,11.0,9.0,1,0,1,0.0,0.4,12.0,6.0,79,10,6,33.0,8.0,18.0,0.8,0.7,0.7692307692307693,0.45454545454545453,0,0,1,0
2011-wimbledon-2217,1,3.925925925925926,3.023978248011127,0.0,5,3,2,2.0,0.3333333333333333,15.0,7.0,69,25,12,40.0,9.0,14.0,2.0,8,7,1,0.0,0.24691358024691357,14.0,5.0,64,22,14,40.0,12.0,16.0,0.5555555555555556,0.7222222222222222,0.7,0.5384615384615384,1,0,0,0
2011-ausopen-2701,1,4.9491525423728815,4.187105529803248,0.0,4,1,3,2.0,0.3050847457627119,12.0,6.0,54,6,3,31.0,12.0,7.0,1.0,4,3,1,0.0,0.288135593220339,14.0,3.0,29,3,0,27.0,10.0,3.0,0.6666666666666666,0.4444444444444444,0.5294117647058824,0.4166666666666667,0,0,0,1
2011-frenchopen-2316,1,5.04,4.342293196466773,0.0,8,4,4,0.0,0.22,5.0,6.0,52,4,3,31.0,7.0,5.0,1.0,3,2,1,2.0,0.4,7.0,1.0,12,3,1,18.0,19.0,6.0,0.5454545454545454,0.8,0.45,0.2727272727272727,0,1,0,0
2011-ausopen-2227,1,5.2,4.081972562377165,0.0,8,6,2,0.0,0.12307692307692308,7.0,6.0,69,23,18,39.0,14.0,18.0,0.0,1,1,0,4.0,0.36923076923076925,9.0,2.0,19,6,2,25.0,12.0,4.0,0.875,0.6666666666666666,0.5,0.5384615384615384,0,0,0,1
2011-frenchopen-1303,2,6.137254901960785,6.64234780132187,2.0,0,0,0,1.0,0.23529411764705882,4.0,3.0,22,6,4,22.0,18.0,5.0,0.0,1,0,1,0.0,0.3137254901960784,9.0,6.0,37,6,5,28.0,8.0,6.0,0.5833333333333334,0.7777777777777778,0.75,0.6666666666666666,0,1,0,0
2011-ausopen-1127,2,4.901960784313726,4.4644022227357265,1.0,3,2,1,0.0,0.23529411764705882,18.0,6.0,61,15,9,51.0,13.0,11.0,9.0,1,0,1,2.0,0.3333333333333333,12.0,7.0,61,10,4,50.0,28.0,19.0,0.7083333333333334,0.5909090909090909,0.6764705882352942,0.5789473684210527,0,0,0,1
2011-usopen-1209,1,3.2708333333333335,2.54942282440333,1.0,2,1,1,0.0,0.3333333333333333,5.0,6.0,51,5,4,29.0,11.0,9.0,0.0,0,0,0,1.0,0.2708333333333333,13.0,3.0,10,3,3,18.0,7.0,2.0,0.8125,1.0,0.6153846153846154,0.7,0,0,1,0
2011-ausopen-1105,1,3.7884615384615383,4.021201354300111,4.0,4,2,2,3.0,0.34615384615384615,6.0,6.0,59,5,4,28.0,9.0,17.0,2.0,1,0,1,0.0,0.2692307692307692,6.0,3.0,38,2,1,23.0,5.0,8.0,0.7777777777777778,0.5714285714285714,0.5714285714285714,0.5555555555555556,0,0,0,1
2011-frenchopen-1163,2,2.5789473684210527,2.1432881772002377,2.0,6,4,2,0.0,0.21052631578947367,14.0,5.0,54,10,4,35.0,21.0,20.0,1.0,4,1,3,1.0,0.39473684210526316,8.0,7.0,68,5,2,40.0,7.0,5.0,0.625,0.35294117647058826,0.6333333333333333,0.36363636363636365,0,1,0,0
2011-ausopen-2142,2,3.4390243902439024,2.5303041367373695,1.0,0,0,0,1.0,0.3170731707317073,6.0,1.0,11,4,3,13.0,12.0,5.0,0.0,4,1,3,0.0,0.2926829268292683,3.0,6.0,63,5,3,27.0,5.0,9.0,0.5384615384615384,0.125,0.75,0.6666666666666666,0,0,0,1
2011-wimbledon-2117,1,2.9574468085106385,2.5788221680222683,4.0,1,0,1,1.0,0.425531914893617,8.0,6.0,50,3,2,27.0,7.0,7.0,0.0,0,0,0,2.0,0.2127659574468085,12.0,3.0,21,2,0,19.0,8.0,4.0,0.8,0.8,0.7,0.75,1,0,0,0
2011-frenchopen-1161,2,2.788235294117647,3.380948435710011,1.0,0,0,0,0.0,0.3411764705882353,18.0,6.0,83,5,3,41.0,6.0,18.0,9.0,2,2,0,0.0,0.3764705882352941,14.0,7.0,93,17,10,43.0,9.0,19.0,0.7931034482758621,0.6666666666666666,0.8125,0.6363636363636364,0,1,0,0
2011-usopen-2150,1,4.911764705882353,4.2662692783919125,3.0,5,2,3,1.0,0.35294117647058826,9.0,6.0,61,7,6,36.0,12.0,11.0,1.0,1,0,1,0.0,0.2647058823529412,12.0,3.0,36,8,4,31.0,13.0,10.0,0.7916666666666666,0.1,0.6111111111111112,0.35714285714285715,0,0,1,0
2011-wimbledon-1406,1,3.6582278481012658,2.939065244516058,1.0,0,0,0,2.0,0.31645569620253167,17.0,7.0,60,9,6,38.0,7.0,12.0,6.0,0,0,0,0.0,0.3037974683544304,14.0,6.0,76,6,6,40.0,12.0,16.0,0.84,0.5,0.8333333333333334,0.5384615384615384,1,0,0,0
2011-ausopen-1201,1,4.7727272727272725,4.778165632082148,4.0,4,2,2,0.0,0.29545454545454547,1.0,6.0,67,3,3,29.0,10.0,13.0,1.0,0,0,0,3.0,0.4318181818181818,7.0,2.0,9,4,2,14.0,9.0,3.0,1.0,0.6,0.631578947368421,0.0,0,0,0,1
2011-wimbledon-2312,2,3.858974358974359,3.7614737336162065,3.0,5,4,1,5.0,0.2564102564102564,24.0,3.0,44,5,3,34.0,8.0,14.0,1.0,11,9,2,1.0,0.24358974358974358,10.0,6.0,75,8,4,43.0,10.0,11.0,0.6,0.5333333333333333,0.7368421052631579,0.5294117647058824,1,0,0,0
2011-frenchopen-2140,2,1.9206349206349207,1.6094638187676575,1.0,4,3,1,3.0,0.25396825396825395,7.0,2.0,22,2,1,26.0,14.0,4.0,1.0,5,2,3,1.0,0.20634920634920634,6.0,6.0,53,1,1,36.0,16.0,15.0,0.375,0.5714285714285714,0.6923076923076923,0.5333333333333333,0,1,0,0
2011-frenchopen-2403,2,3.950617283950617,3.2973520989117207,1.0,4,2,2,1.0,0.3333333333333333,13.0,6.0,55,7,6,40.0,8.0,10.0,1.0,4,2,2,0.0,0.2962962962962963,9.0,7.0,59,6,3,40.0,21.0,19.0,0.6666666666666666,0.3333333333333333,0.625,0.47368421052631576,0,1,0,0
2011-usopen-2122,2,4.30188679245283,4.231679543180031,0.0,0,0,0,2.0,0.33962264150943394,7.0,2.0,12,8,4,20.0,18.0,5.0,1.0,3,1,2,1.0,0.16981132075471697,9.0,6.0,53,4,2,31.0,6.0,7.0,0.6111111111111112,0.4,0.6666666666666666,0.9166666666666666,0,0,1,0
2011-frenchopen-1124,2,3.875,4.16904693916396,1.0,1,0,1,0.0,0.328125,10.0,4.0,38,9,6,27.0,8.0,7.0,9.0,4,2,2,0.0,0.265625,13.0,6.0,85,6,3,36.0,7.0,18.0,0.6190476190476191,0.42857142857142855,0.8823529411764706,0.45454545454545453,0,1,0,0
2011-frenchopen-1305,1,4.280701754385965,4.1350176453454575,1.0,5,3,2,0.0,0.3333333333333333,7.0,6.0,63,11,5,32.0,8.0,9.0,0.0,1,1,0,2.0,0.2807017543859649,16.0,2.0,26,17,13,24.0,7.0,9.0,0.7368421052631579,0.5,0.625,0.42857142857142855,0,1,0,0
2011-usopen-2114,2,4.139784946236559,3.3251067254838422,1.0,3,0,3,2.0,0.2903225806451613,16.0,6.0,56,15,10,45.0,19.0,15.0,1.0,5,2,3,0.0,0.2903225806451613,14.0,7.0,66,8,5,47.0,16.0,12.0,0.5555555555555556,0.47619047619047616,0.7037037037037037,0.2,0,0,1,0
2011-ausopen-2216,2,4.84375,3.643732387852559,1.0,3,1,2,4.0,0.28125,7.0,4.0,29,5,4,27.0,19.0,11.0,0.0,7,4,3,0.0,0.375,9.0,6.0,67,7,5,36.0,7.0,10.0,0.5,0.4,0.625,0.2857142857142857,0,0,0,1
2011-frenchopen-1131,1,2.7884615384615383,3.063616589316431,1.0,4,2,2,0.0,0.2692307692307692,9.0,6.0,64,2,1,31.0,4.0,9.0,2.0,0,0,0,2.0,0.36538461538461536,11.0,3.0,33,1,1,20.0,11.0,7.0,0.8571428571428571,0.6666666666666666,0.6842105263157895,0.3,0,1,0,0
2011-usopen-2308,1,4.924242424242424,3.566125266623344,1.0,3,0,3,3.0,0.3181818181818182,6.0,7.0,55,10,6,37.0,14.0,11.0,1.0,4,2,2,2.0,0.16666666666666666,9.0,5.0,37,10,7,28.0,17.0,8.0,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.4117647058823529,0,0,1,0
2011-usopen-1228,2,4.064516129032258,3.758579116520686,2.0,2,2,0,0.0,0.24193548387096775,11.0,4.0,29,8,3,29.0,10.0,7.0,1.0,4,3,1,1.0,0.3709677419354839,9.0,6.0,49,11,11,32.0,13.0,11.0,0.8,0.5384615384615384,0.8260869565217391,0.4444444444444444,0,0,1,0
2011-wimbledon-2602,2,3.6666666666666665,3.4443629837222973,0.0,1,1,0,0.0,0.24444444444444444,14.0,1.0,22,6,3,16.0,1.0,4.0,6.0,3,1,2,1.0,0.37777777777777777,9.0,6.0,81,4,2,28.0,3.0,13.0,0.36363636363636365,0.6666666666666666,0.8235294117647058,0.5555555555555556,1,0,0,0
2011-frenchopen-1129,1,2.5901639344262297,2.8069975013664683,3.0,4,3,1,0.0,0.32786885245901637,15.0,6.0,78,5,4,35.0,5.0,17.0,1.0,1,1,0,1.0,0.39344262295081966,13.0,4.0,37,4,1,25.0,5.0,5.0,0.85,0.8333333333333334,0.6666666666666666,0.5555555555555556,0,1,0,0
2011-ausopen-2116,1,3.6025641025641026,2.6103676587828226,3.0,0,0,0,1.0,0.1794871794871795,11.0,7.0,54,12,12,42.0,18.0,13.0,1.0,0,0,0,1.0,0.3717948717948718,11.0,6.0,26,15,4,35.0,18.0,6.0,1.0,0.7368421052631579,0.7241379310344828,0.6153846153846154,0,0,0,1
2011-usopen-2315,2,3.9473684210526314,3.376767752628545,0.0,1,1,0,1.0,0.34210526315789475,5.0,0.0,7,3,1,11.0,5.0,2.0,1.0,3,0,3,1.0,0.3157894736842105,1.0,6.0,68,8,6,26.0,8.0,16.0,0.3076923076923077,0.25,0.8333333333333334,0.5,0,0,1,0
2011-frenchopen-2223,1,3.913793103448276,3.347082954950478,1.0,2,1,1,2.0,0.3448275862068966,11.0,6.0,50,6,4,32.0,8.0,10.0,1.0,0,0,0,0.0,0.3448275862068966,11.0,3.0,28,7,3,25.0,11.0,6.0,0.9,0.42857142857142855,0.75,0.25,0,1,0,0
2011-usopen-2204,2,4.622950819672131,4.604939139757909,3.0,2,1,1,2.0,0.32786885245901637,8.0,4.0,32,4,4,28.0,11.0,8.0,4.0,5,3,2,1.0,0.29508196721311475,10.0,6.0,66,10,7,32.0,10.0,13.0,0.7,0.375,0.6666666666666666,0.6363636363636364,0,0,1,0
2011-frenchopen-2219,2,4.185714285714286,3.0516940277366267,0.0,5,4,1,2.0,0.3142857142857143,11.0,4.0,38,7,3,32.0,13.0,12.0,1.0,2,0,2,0.0,0.34285714285714286,11.0,6.0,63,5,3,37.0,9.0,13.0,0.5909090909090909,0.5,0.625,0.5384615384615384,0,1,0,0
2011-usopen-2504,1,4.16,3.6497693525112807,2.0,2,1,1,2.0,0.36,7.0,6.0,44,5,4,27.0,11.0,10.0,0.0,0,0,0,2.0,0.3,9.0,3.0,23,4,2,22.0,8.0,4.0,0.7777777777777778,0.75,0.6666666666666666,1.0,0,0,1,0
2011-usopen-1231,2,3.381818181818182,3.3965718506606537,6.0,0,0,0,1.0,0.2727272727272727,12.0,4.0,38,11,7,24.0,10.0,10.0,2.0,4,3,1,2.0,0.2909090909090909,9.0,6.0,61,5,5,30.0,5.0,8.0,0.8,0.5714285714285714,0.9375,0.8333333333333334,0,0,1,0
2011-usopen-2602,2,3.7777777777777777,3.6220846007990906,1.0,0,0,0,0.0,0.25925925925925924,17.0,3.0,33,7,3,23.0,5.0,4.0,0.0,1,0,1,1.0,0.4444444444444444,13.0,6.0,53,8,7,30.0,6.0,8.0,0.7142857142857143,0.3333333333333333,0.7916666666666666,0.375,0,0,1,0
2011-ausopen-2209,2,4.59047619047619,3.6153924090010303,5.0,8,5,3,5.0,0.3238095238095238,17.0,6.0,60,28,17,50.0,24.0,17.0,0.0,5,2,3,0.0,0.23809523809523808,24.0,7.0,74,17,9,54.0,9.0,13.0,0.6470588235294118,0.38461538461538464,0.6,0.5185185185185185,0,0,0,1
2011-frenchopen-2146,2,6.0701754385964914,5.564105784666337,0.0,5,3,2,2.0,0.14035087719298245,8.0,3.0,34,5,4,25.0,14.0,11.0,0.0,3,0,3,2.0,0.42105263157894735,5.0,6.0,48,6,6,31.0,9.0,9.0,0.5,0.4,0.5416666666666666,0.6,0,1,0,0
2011-frenchopen-2224,2,4.2444444444444445,4.513391969539879,0.0,0,0,0,4.0,0.26666666666666666,12.0,0.0,9,3,2,16.0,9.0,3.0,0.0,6,3,3,1.0,0.28888888888888886,8.0,6.0,57,6,5,28.0,5.0,7.0,0.5833333333333334,0.3,0.7692307692307693,0.5,0,1,0,0
2011-frenchopen-2304,1,3.864864864864865,3.5781847556927384,2.0,8,5,3,2.0,0.2702702702702703,15.0,6.0,68,7,6,41.0,10.0,13.0,0.0,6,4,2,1.0,0.32432432432432434,16.0,4.0,37,5,2,32.0,12.0,7.0,0.75,0.45454545454545453,0.5833333333333334,0.3333333333333333,0,1,0,0
2011-frenchopen-2221,1,3.673076923076923,3.072465662764806,2.0,10,7,3,0.0,0.17307692307692307,8.0,6.0,68,2,2,31.0,6.0,10.0,1.0,0,0,0,0.0,0.34615384615384615,13.0,1.0,16,3,1,20.0,8.0,6.0,0.7777777777777778,0.625,0.3888888888888889,0.5,0,1,0,0
2011-frenchopen-1403,2,4.3125,4.02718933851563,2.0,6,4,2,0.0,0.265625,9.0,4.0,53,8,5,30.0,14.0,7.0,2.0,4,1,3,1.0,0.4375,17.0,6.0,52,9,6,33.0,6.0,10.0,0.5882352941176471,0.3,0.6071428571428571,0.2857142857142857,0,1,0,0
2011-usopen-2224,2,5.421052631578948,5.1267762372143935,0.0,5,5,0,2.0,0.19298245614035087,12.0,1.0,13,3,2,23.0,4.0,1.0,0.0,2,0,2,3.0,0.40350877192982454,5.0,6.0,58,10,8,33.0,17.0,17.0,0.5454545454545454,0.4444444444444444,0.6956521739130435,0.625,0,0,1,0
2011-wimbledon-1206,1,3.347826086956522,2.884166139848854,2.0,8,7,1,0.0,0.2608695652173913,17.0,6.0,69,9,7,37.0,2.0,12.0,3.0,0,0,0,4.0,0.391304347826087,10.0,3.0,35,10,5,31.0,15.0,12.0,0.7777777777777778,0.5454545454545454,0.6296296296296297,0.625,1,0,0,0
2011-wimbledon-2228,2,3.235294117647059,2.257094183523958,0.0,0,0,0,3.0,0.17647058823529413,10.0,0.0,5,2,2,9.0,4.0,2.0,0.0,4,1,3,0.0,0.35294117647058826,3.0,6.0,67,6,6,24.0,4.0,10.0,0.6666666666666666,0.0,0.75,0.6,1,0,0,0
2011-usopen-1307,1,3.418181818181818,3.5936719542103615,2.0,1,0,1,2.0,0.32727272727272727,5.0,6.0,55,5,5,31.0,11.0,11.0,1.0,1,1,0,0.0,0.2909090909090909,14.0,3.0,25,4,4,23.0,6.0,7.0,0.8333333333333334,0.6153846153846154,0.75,0.2,0,0,1,0
2011-frenchopen-2144,1,4.023255813953488,3.8683534852350943,2.0,0,0,0,1.0,0.32558139534883723,18.0,7.0,75,8,6,44.0,3.0,8.0,3.0,4,4,0,3.0,0.18604651162790697,19.0,6.0,55,10,4,41.0,17.0,20.0,0.7142857142857143,0.7619047619047619,0.875,0.8125,0,1,0,0
2011-frenchopen-1310,2,3.857142857142857,3.4212671810929884,0.0,3,3,0,0.0,0.30158730158730157,12.0,3.0,28,10,8,27.0,13.0,9.0,3.0,4,3,1,2.0,0.30158730158730157,12.0,6.0,61,6,5,35.0,6.0,10.0,0.631578947368421,0.42857142857142855,0.7894736842105263,0.6,0,1,0,0
2011-ausopen-1217,2,3.5737704918032787,4.0761870107305045,2.0,0,0,0,3.0,0.2459016393442623,15.0,4.0,37,6,5,28.0,7.0,6.0,1.0,2,1,1,1.0,0.3442622950819672,13.0,6.0,58,10,5,32.0,9.0,10.0,0.8666666666666667,0.5,0.8095238095238095,0.5,0,0,0,1
2011-usopen-2101,1,4.076923076923077,3.5720603836743,3.0,5,4,1,1.0,0.2923076923076923,10.0,6.0,68,7,4,37.0,8.0,16.0,1.0,0,0,0,3.0,0.26153846153846155,6.0,3.0,26,8,6,27.0,15.0,9.0,0.7894736842105263,0.7,0.7058823529411765,0.5,0,0,1,0
2011-usopen-1217,2,6.222222222222222,4.939698976465142,2.0,1,1,0,0.0,0.25,22.0,4.0,37,7,5,33.0,13.0,7.0,0.0,5,4,1,1.0,0.4027777777777778,15.0,6.0,44,4,3,38.0,11.0,3.0,0.6666666666666666,0.5,0.7241379310344828,0.4444444444444444,0,0,1,0
2011-ausopen-1602,1,5.0,4.504740050971783,0.0,0,0,0,2.0,0.39759036144578314,14.0,7.0,68,10,7,43.0,10.0,10.0,3.0,1,1,0,0.0,0.2891566265060241,18.0,6.0,61,7,6,39.0,15.0,15.0,0.8484848484848485,0.4444444444444444,0.75,0.6428571428571429,0,0,0,1
2011-usopen-2216,2,3.0,3.0040622902833483,0.0,0,0,0,2.0,0.21428571428571427,8.0,1.0,12,4,2,13.0,15.0,5.0,1.0,3,1,2,0.0,0.2857142857142857,5.0,6.0,55,4,4,28.0,3.0,5.0,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.5555555555555556,0,0,1,0
